Date,Open,High,Low,Close,Volume
2005-01-03,0.9714098301918244,0.9763584642092697,0.9387192543788828,0.949066698551178,691992000
2005-01-04,0.9565644039942698,0.9817568617982904,0.944267992348707,0.9588140845298767,1096810400
2005-01-05,0.9666109900342024,0.9784582245996561,0.9604631855578049,0.9672114253044128,680433600
2005-01-06,0.9697599353432059,0.9733590425652388,0.9496663798978165,0.9679611325263977,705555200
2005-01-07,0.9747086124929747,1.0441381597495603,0.9709599469017471,1.0384396314620972,2227450400
2005-01-10,1.0471372149790414,1.0601836198671037,1.0178962740478152,1.0340917110443115,1725309600
2005-01-11,1.0234445710130378,1.0369401515348393,0.9618128546210348,0.9681109189987183,2611627200
2005-01-12,0.9814568801520848,0.9882050189869714,0.9492163730208144,0.9816071391105652,1919702400
2005-01-13,1.1053199767734174,1.1159671419388222,1.0456382308816539,1.0466878414154053,3164716800
2005-01-14,1.0534352733969028,1.0754786961517029,1.0375404560935884,1.0526853799819946,1770742400
2005-01-18,1.047437004818155,1.0601835921248493,1.015946384240065,1.0594336986541748,1006460000
2005-01-19,1.0570342253633085,1.071579512669407,1.0459377865576793,1.047886848449707,751895200
2005-01-20,1.0444384422074526,1.0687315519079166,1.0417394858683549,1.0565845966339111,914922400
2005-01-21,1.0693310039467439,1.0736792049604527,1.0496867175040439,1.0570344924926758,911332800
2005-01-24,1.0643823503457834,1.0763789442504021,1.0579339271032668,1.0610829591751099,841629600
2005-01-25,1.0702302005183766,1.092273622396237,1.0637825789530375,1.0804272890090942,969231200
2005-01-26,1.0895748771170108,1.090924305068023,1.0679815272525397,1.08342707157135,739496800
2005-01-27,1.0820769225152682,1.093473984663447,1.0729303421778338,1.0892752408981323,496227200
2005-01-28,1.088974949696273,1.1093683242797852,1.0862751935670025,1.1093683242797852,801612000
2005-01-31,1.1183661077224163,1.1680011116319335,1.1173163973387221,1.1531552076339722,1681097600
2005-02-01,1.1554050294156963,1.1662016514091242,1.1483569731156806,1.1626025438308716,678395200
2005-02-02,1.168900790849891,1.198292089202423,1.1650018654739247,1.1940933465957642,1020062400
2005-02-03,1.1861456779838413,1.1910943129548293,1.1596037002443753,1.1668012142181396,731651200
2005-02-04,1.1677015154803432,1.1835963320230587,1.1626026209054394,1.1822468042373657,563556000
2005-02-07,1.183596336439666,1.189894499851409,1.1621533499136296,1.1837466955184937,524456800
2005-02-08,1.1856956155642275,1.2203352599141577,1.1814967737221518,1.2131377458572388,890019200
2005-02-09,1.2152368547656491,1.2294824222876979,1.171150024170481,1.1807466745376587,1191456000
2005-02-10,1.1804476945326265,1.1888451817835899,1.1495575027429832,1.1750497817993164,1093019200
2005-02-11,1.1975422861877374,1.226034134999762,1.1837468885091467,1.2177869081497192,1201054400
2005-02-14,1.2405793737439315,1.2714703599124473,1.2303830849133925,1.2690712213516235,1271463200
2005-02-15,1.2995121179377616,1.3358010153364281,1.289614845602176,1.3257542848587036,2312217600
2005-02-16,1.3218551567203158,1.3525957787627372,1.3098584648195997,1.3515461683273315,1639243200
2005-02-17,1.3593437725977318,1.3627926206845937,1.3113580147190214,1.3167567253112793,1518473600
2005-02-18,1.3157077428722157,1.317507247191032,1.2933644982158639,1.3017619848251343,1163254400
2005-02-22,1.294113257357372,1.3241048881674458,1.278968334197998,1.278968334197998,1219293600
2005-02-23,1.3004116431885604,1.3263539963360051,1.2828675774161462,1.3230555057525635,1345181600
2005-02-24,1.3268032703201265,1.3392491325310234,1.3155564761922858,1.3335514068603516,1519028000
2005-02-25,1.3438985119862181,1.3482475127998435,1.3224546264718025,1.3344513177871704,915510400
2005-02-28,1.3400000890585884,1.353796390373718,1.3184068358396188,1.3453989028930664,651610400
2005-03-01,1.3492975289930065,1.3528958364615506,1.324404789297413,1.334601879119873,468188000
2005-03-02,1.3271034420348646,1.346297647574832,1.3220053487646695,1.323204517364502,458161200
2005-03-03,1.330702638023591,1.3319018066129598,1.2362308972420422,1.2533255815505981,1411653600
2005-03-04,1.2824172825611104,1.289914515130539,1.255125405945095,1.2839170694351196,756618800
2005-03-07,1.2836164720508818,1.2971129524398053,1.270120892615241,1.282117486000061,450632000
2005-03-08,1.2566246505688219,1.264421797106112,1.2026405550846788,1.2155365943908691,1021451200
2005-03-09,1.1888448306338564,1.2080389385296209,1.1645525287081366,1.1801475286483765,1322465200
2005-03-10,1.1855461241382548,1.2074392855580902,1.1726500810346934,1.1945432424545288,777109200
2005-03-11,1.2059391347196302,1.2173361885602856,1.19364353054719,1.2077386379241943,632830800
2005-03-14,1.2152373721423084,1.2233351405875335,1.1852466382192386,1.20923912525177,605385200
